# index x y z
6976 0.904034 0.0925152 1.03844
6977 0.904039 0.0930852 1.03425
6978 0.905333 0.0931362 1.03155
6979 0.905974 0.0934476 1.02811
6980 0.907913 0.0932391 1.02615
6981 0.89745 0.0979778 1.01023
6982 0.887588 0.102462 0.995091
6983 0.881609 0.105387 0.984399
6984 0.882165 0.105707 0.981045
6985 0.878766 0.107594 0.973323
6986 0.879303 0.107917 0.969989
6987 0.881818 0.107456 0.968839
6988 0.88301 0.107518 0.966237
6989 0.888846 0.105749 0.968702
6990 0.903347 0.100576 0.980536
6991 0.944488 0.0860718 1.01285
6992 0.935047 0.0903203 0.998683
6993 0.936313 0.0903743 0.996006
6994 0.936903 0.0906912 0.992619
6995 0.940861 0.0896948 0.992798
6996 0.946858 0.0879088 0.995101
6997 0.946469 0.0949869 0.943866
6998 0.930274 0.101673 0.92398
6999 0.924464 0.10439 0.914512
7000 0.922815 0.105519 0.909204
7001 0.922551 0.106117 0.905285
7002 0.925085 0.105655 0.904116
7003 0.92973 0.104394 0.904995
7004 0.93509 0.102867 0.906547
7005 0.941875 0.100806 0.909447
7006 0.951507 0.0976779 0.915046
7007 0.960462 0.0948129 0.919936
7008 0.968735 0.0922115 0.924121
7009 0.974188 0.0906741 0.925578
7010 0.978943 0.0894019 0.926347
7011 0.983708 0.0881286 0.927104
7012 0.989916 0.0863198 0.929193
7013 0.996857 0.084242 0.931936
7014 0.865234 0.0979317 1.04807
7015 0.864008 0.0990245 1.04234
7016 0.864027 0.0995988 1.03814
7017 0.865934 0.0993938 1.03621
7018 0.872904 0.0971067 1.04031
7019 0.910787 0.0863059 1.0508
7020 0.902424 0.0902801 1.03694
7021 0.903721 0.0903327 1.03423
7022 0.903719 0.0909095 1.03005
7023 0.905007 0.0909631 1.02735
7024 0.904991 0.0915413 1.02318
7025 0.894527 0.0963181 1.00727
7026 0.885971 0.100313 0.993604
7027 0.882613 0.102212 0.985842
7028 0.883829 0.102273 0.983216
7029 0.882411 0.103386 0.977676
7030 0.882956 0.103712 0.974334
7031 0.882835 0.104301 0.970271
7032 0.884693 0.104102 0.968391
7033 0.887878 0.103375 0.967957
7034 0.896388 0.100538 0.973295
7035 0.920918 0.0913653 0.995899
7036 0.940821 0.0846125 1.00924
7037 0.933388 0.0881023 0.997228
7038 0.935996 0.0876297 0.995984
7039 0.936586 0.0879505 0.992597
7040 0.941219 0.0866835 0.993488
7041 0.945187 0.0856802 0.993657
7042 0.938523 0.0952366 0.936228
7043 0.927187 0.100107 0.921195
7044 0.923465 0.102045 0.913801
7045 0.923212 0.102649 0.909872
7046 0.92575 0.102183 0.908698
7047 0.928992 0.10145 0.908208
7048 0.937859 0.0985748 0.913183
7049 0.944642 0.0965 0.916083
7050 0.951445 0.0944231 0.918963
7051 0.956854 0.0928804 0.920463
7052 0.962985 0.0910679 0.922628
7053 0.969133 0.0892536 0.924777
7054 0.974587 0.0877061 0.926232
7055 0.980054 0.0861572 0.927674
7056 0.985536 0.0846067 0.929101
7057 0.991031 0.0830548 0.930515
7058 0.998689 0.0806937 0.933924
7059 0.864293 0.0954763 1.04729
7060 0.863695 0.0963173 1.04232
7061 0.863085 0.0971595 1.03736
7062 0.86499 0.0969546 1.03543
7063 0.871324 0.0949141 1.03878
7064 0.902106 0.0875256 1.03692
7065 0.901463 0.0883714 1.03199
7066 0.902105 0.0886907 1.02855
7067 0.903391 0.0887465 1.02585
7068 0.902722 0.0895952 1.02095
7069 0.895519 0.0930882 1.00871
7070 0.881741 0.0992301 0.989183
7071 0.880996 0.100087 0.984357
7072 0.882866 0.0998857 0.982464
7073 0.883421 0.100214 0.979113
7074 0.884629 0.100279 0.976496
7075 0.884513 0.100874 0.972429
7076 0.885051 0.101204 0.969095
7077 0.88691 0.101004 0.967213
7078 0.894087 0.0986787 0.971108
7079 0.911944 0.092098 0.986509
7080 0.938494 0.0826406 1.00706
7081 0.933071 0.0853597 0.997206
7082 0.935007 0.0851515 0.995248
7083 0.936269 0.0852099 0.992575
7084 0.939552 0.0844684 0.992042
7085 0.94284 0.0837264 0.991503
7086 0.933358 0.0944544 0.931359
7087 0.924102 0.0985566 0.91841
7088 0.923163 0.0994342 0.913781
7089 0.924307 0.0995053 0.911228
7090 0.927547 0.0987685 0.910738
7091 0.933596 0.0969529 0.912985
7092 0.94528 0.0929778 0.920687
7093 0.951374 0.0911574 0.922888
7094 0.955369 0.0901451 0.923029
7095 0.959372 0.089132 0.923162
7096 0.964799 0.0875774 0.924642
7097 0.970241 0.0860213 0.926109
7098 0.976406 0.0841931 0.928237
7099 0.981165 0.0829046 0.929001
7100 0.986648 0.081344 0.930425
7101 0.990715 0.080324 0.930493
7102 0.863352 0.0930248 1.04651
7103 0.86024 0.0949289 1.0385
7104 0.862143 0.0947241 1.03658
7105 0.863416 0.0947834 1.0339
7106 0.867848 0.0935221 1.03499
7107 0.876095 0.0906734 1.04059
7108 0.898562 0.0860989 1.03319
7109 0.899853 0.0861563 1.03049
7110 0.900492 0.0864797 1.02705
7111 0.901776 0.0865378 1.02436
7112 0.897201 0.0889915 1.01504
7113 0.888686 0.0930459 1.00135
7114 0.881433 0.0965722 0.989162
7115 0.881345 0.0971703 0.985068
7116 0.883872 0.0967022 0.983904
7117 0.885745 0.0965007 0.982009
7118 0.888936 0.0957652 0.981568
7119 0.886189 0.0974338 0.974586
7120 0.884746 0.0985697 0.969074
7121 0.886605 0.0983698 0.967192
7122 0.890458 0.0973669 0.967477
7123 0.900978 0.0936853 0.974959
7124 0.927549 0.0835693 0.999664
7125 0.933494 0.0817529 1.00201
7126 0.93469 0.0824089 0.995226
7127 0.935952 0.0824692 0.992553
7128 0.93856 0.0819925 0.991308
7129 0.943198 0.080709 0.992192
7130 0.94572 0.0863224 0.947802
7131 0.928889 0.0934291 0.927184
7132 0.922409 0.0964799 0.917007
7133 0.922165 0.0970947 0.91307
7134 0.92261 0.0974391 0.909831
7135 0.927245 0.0961559 0.910718
7136 0.936095 0.0932424 0.915706
7137 0.94708 0.0895108 0.922718
7138 0.953176 0.0876781 0.924915
7139 0.958584 0.0861156 0.926414
7140 0.961888 0.0853679 0.925859
7141 0.966612 0.0840751 0.926656
7142 0.970638 0.0830536 0.926765
7143 0.975383 0.0817585 0.92754
7144 0.980851 0.0801896 0.928979
7145 0.987046 0.0783463 0.931076
7146 0.991829 0.0770472 0.931814
7147 0.857416 0.0932945 1.03545
7148 0.859313 0.0930903 1.03353
7149 0.86058 0.0931522 1.03085
7150 0.864374 0.0921497 1.0312
7151 0.869443 0.0906136 1.03304
7152 0.895666 0.0844243 1.0302
7153 0.896951 0.0844843 1.0275
7154 0.898233 0.0845445 1.02481
7155 0.899512 0.084605 1.02212
7156 0.896236 0.0865426 1.01428
7157 0.887724 0.0906287 1.00059
7158 0.87982 0.0944512 0.987674
7159 0.880384 0.0947868 0.984315
7160 0.881598 0.0948544 0.981692
7161 0.888068 0.0927714 0.984904
7162 0.889946 0.0925693 0.983002
7163 0.886544 0.0945205 0.975292
7164 0.884442 0.0959355 0.969053
7165 0.884975 0.0962744 0.965724
7166 0.888824 0.095266 0.966012
7167 0.896675 0.092638 0.970614
7168 0.920562 0.0835297 0.992451
7169 0.93117 0.0798126 0.99984
7170 0.932437 0.0798745 0.997163
7171 0.934373 0.0796663 0.995204
7172 0.936308 0.0794581 0.993245
7173 0.938243 0.0792499 0.991286
7174 0.942205 0.0782293 0.99146
7175 0.930183 0.0896282 0.932516
7176 0.92581 0.0918819 0.924393
7177 0.920717 0.0944112 0.915604
7178 0.921167 0.0947591 0.91236
7179 0.922309 0.0948344 0.90981
7180 0.927642 0.09327 0.911384
7181 0.935091 0.0908836 0.914999
7182 0.944667 0.0876738 0.920644
7183 0.950758 0.0858297 0.922846
7184 0.95757 0.0837099 0.925711
7185 0.961577 0.0826844 0.925838
7186 0.966301 0.0813837 0.926635
7187 0.970326 0.0803563 0.926743
7188 0.97578 0.0787788 0.928195
7189 0.978402 0.0782986 0.926935
7190 0.854593 0.0916758 1.03239
7191 0.857115 0.0912044 1.03124
7192 0.859008 0.0910007 1.02932
7193 0.862798 0.0899926 1.02967
7194 0.891482 0.0833045 1.02573
7195 0.894051 0.0828281 1.02452
7196 0.895328 0.0828909 1.02183
7197 0.895953 0.0832239 1.01841
7198 0.891371 0.0857181 1.00911
7199 0.882853 0.0898368 0.995426
7200 0.878207 0.092338 0.986187
7201 0.878114 0.0929484 0.982099
7202 0.881292 0.0922063 0.981671
7203 0.887103 0.0903803 0.984153
7204 0.892272 0.0888235 0.985892
7205 0.884258 0.0926878 0.973092
7206 0.884137 0.0933012 0.969032
7207 0.884671 0.0936441 0.965704
7208 0.885863 0.0937161 0.963103
7209 0.89171 0.0918862 0.965549
7210 0.910911 0.084617 0.982361
7211 0.926175 0.0789722 0.994794
7212 0.929442 0.0782205 0.994276
7213 0.932714 0.0774683 0.993752
7214 0.935319 0.0769879 0.99251
7215 0.936579 0.0770525 0.98984
7216 0.939187 0.0765718 0.988595
7217 0.922958 0.0897258 0.925557
7218 0.920653 0.0911746 0.919525
7219 0.918332 0.0926252 0.91351
7220 0.919474 0.0927025 0.91096
7221 0.92131 0.0925049 0.909101
7222 0.926641 0.0909308 0.910676
7223 0.933386 0.0888042 0.913608
7224 0.942256 0.0858487 0.918572
7225 0.949747 0.0834417 0.922142
7226 0.95726 0.0810323 0.92569
7227 0.961973 0.0797248 0.926497
7228 0.96599 0.0786923 0.926614
7229 0.967889 0.078488 0.924691
7230 0.975468 0.0760716 0.928173
7231 0.855546 0.0890605 1.0297
7232 0.857437 0.0888571 1.02779
7233 0.861224 0.0878434 1.02814
7234 0.863752 0.0873693 1.02697
7235 0.868822 0.0858132 1.02881
7236 0.892444 0.0806444 1.02302
7237 0.895013 0.080166 1.02181
7238 0.895638 0.0805029 1.01839
7239 0.891059 0.0830169 1.00909
7240 0.885149 0.0860783 0.998343
7241 0.878554 0.0894156 0.986899
7242 0.878463 0.0900318 0.982809
7243 0.880986 0.0895583 0.98165
7244 0.887452 0.0874477 0.984861
7245 0.885272 0.0895015 0.974523
7246 0.88185 0.0914867 0.966837
7247 0.883704 0.0912872 0.964959
7248 0.884895 0.0913613 0.96236
7249 0.88941 0.0900671 0.963366
7250 0.907934 0.083021 0.979463
7251 0.92252 0.0776113 0.991183
7252 0.927117 0.0763082 0.992105
7253 0.931055 0.0752782 0.992301
7254 0.933658 0.0747962 0.991061
7255 0.934915 0.074863 0.988394
7256 0.938195 0.074106 0.987862
7257 0.918504 0.0887567 0.921373
7258 0.917579 0.0896648 0.916735
7259 0.919419 0.0894668 0.914872
7260 0.92126 0.0892688 0.913008
7261 0.923101 0.0890708 0.911145
7262 0.929134 0.087209 0.913403
7263 0.934483 0.0856229 0.914958
7264 0.940547 0.0837578 0.917183
7265 0.947331 0.0816131 0.920073
7266 0.955543 0.0789105 0.924307
7267 0.959546 0.0778734 0.924436
7268 0.961437 0.07767 0.922522
7269 0.854608 0.0866527 1.02892
7270 0.855867 0.0867214 1.02625
7271 0.858387 0.0862462 1.0251
7272 0.860276 0.086043 1.02318
7273 0.864069 0.0850226 1.02353
7274 0.886987 0.0794953 1.02123
7275 0.890838 0.0784686 1.02152
7276 0.893404 0.0779885 1.02031
7277 0.892731 0.0788775 1.01542
7278 0.888798 0.0811377 1.00686
7279 0.880933 0.0850457 0.993914
7280 0.877595 0.0870379 0.986145
7281 0.876195 0.0882091 0.980593
7282 0.876748 0.0885579 0.977247
7283 0.880885 0.0891336 0.966091
7284 0.882076 0.0892096 0.963492
7285 0.884592 0.0887349 0.962339
7286 0.88977 0.0871572 0.964066
7287 0.900293 0.0833715 0.971532
7288 0.918866 0.0762702 0.987573
7289 0.925464 0.0741316 0.990651
7290 0.928728 0.0733723 0.990135
7291 0.931997 0.0726123 0.989612
7292 0.933926 0.0724049 0.987661
7293 0.937204 0.071644 0.98713
7294 0.921186 0.0843903 0.928088
7295 0.91751 0.0864187 0.920659
7296 0.91797 0.0867775 0.917407
7297 0.9212 0.0860217 0.916924
7298 0.923045 0.0858233 0.915056
7299 0.925587 0.0853457 0.913877
7300 0.930926 0.0837508 0.915442
7301 0.935578 0.0824338 0.916308
7302 0.93954 0.0813952 0.916478
7303 0.944916 0.0797962 0.918005
7304 0.953122 0.0770764 0.922242
7305 0.95712 0.0760339 0.922376
7306 0.853668 0.0848674 1.02397
7307 0.856183 0.0843908 1.02281
7308 0.858068 0.084188 1.0209
7309 0.858685 0.0845338 1.01749
7310 0.884742 0.0776084 1.01899
7311 0.889233 0.0763008 1.02001
7312 0.891796 0.075819 1.01881
7313 0.891121 0.0767161 1.01392
7314 0.887187 0.0789944 1.00537
7315 0.882578 0.0815515 0.996097
7316 0.877941 0.0841116 0.986857
7317 0.87589 0.085569 0.980572
7318 0.876443 0.0859217 0.977226
7319 0.877939 0.087616 0.963171
7320 0.880449 0.0871399 0.962024
7321 0.883625 0.086386 0.961597
7322 0.887471 0.0853539 0.961884
7323 0.899986 0.0807096 0.971511
7324 0.915883 0.0746709 0.984681
7325 0.922473 0.0725191 0.987764
7326 0.926401 0.0714781 0.987968
7327 0.928994 0.0709931 0.986737
7328 0.930917 0.0707862 0.984791
7329 0.93284 0.0705794 0.982844
7330 0.916743 0.0834419 0.923896
7331 0.915826 0.0843651 0.919251
7332 0.918361 0.0838863 0.918078
7333 0.921592 0.0831264 0.917594
7334 0.92622 0.0818041 0.918483
7335 0.930162 0.0807616 0.918673
7336 0.934113 0.0797183 0.918855
7337 0.935973 0.0795182 0.916972
7338 0.938534 0.0790366 0.915773
7339 0.943205 0.0777096 0.916619
7340 0.947887 0.0763814 0.917453
7341 0.8521 0.0827495 1.02243
7342 0.855874 0.0817191 1.02279
7343 0.857127 0.0817924 1.02013
7344 0.857743 0.0821424 1.01672
7345 0.884429 0.0749013 1.01897
7346 0.888274 0.0738632 1.01925
7347 0.890835 0.0733796 1.01805
7348 0.888864 0.0748404 1.01169
7349 0.886227 0.076581 1.00461
7350 0.880317 0.0797141 0.993872
7351 0.875678 0.0822944 0.984636
7352 0.873625 0.083764 0.978356
7353 0.874829 0.0838426 0.975744
7354 0.878822 0.0850781 0.960557
7355 0.881332 0.0846 0.95941
7356 0.885838 0.0832828 0.960422
7357 0.898346 0.0786073 0.970051
7358 0.912234 0.0733672 0.981071
7359 0.920153 0.0706422 0.985594
7360 0.924746 0.0693156 0.986517
7361 0.927336 0.0688289 0.985288
7362 0.928584 0.0689029 0.982633
7363 0.929154 0.0692578 0.97927
7364 0.912528 0.0818687 0.923656
7365 0.910923 0.0830818 0.918314
7366 0.913451 0.0826018 0.917149
7367 0.918059 0.0812737 0.918057
7368 0.922677 0.0799444 0.918955
7369 0.928697 0.0780481 0.921221
7370 0.934037 0.0764331 0.922781
7371 0.937996 0.0753829 0.922954
7372 0.939165 0.0754652 0.920378
7373 0.93893 0.0761148 0.916436
7374 0.938687 0.0767654 0.912503
7375 0.849903 0.0809172 1.02014
7376 0.852411 0.0804373 1.019
7377 0.854289 0.0802353 1.0171
7378 0.8549 0.0805898 1.01369
7379 0.854235 0.0815018 1.0088
7380 0.888606 0.0708707 1.01997
7381 0.889229 0.0712238 1.01655
7382 0.887256 0.0726968 1.01019
7383 0.883969 0.0747313 1.00238
7384 0.878708 0.0776086 0.992382
7385 0.87472 0.0799286 0.983882
7386 0.87332 0.0811298 0.978335
7387 0.876535 0.0833053 0.958366
7388 0.880366 0.0822629 0.958667
7389 0.88487 0.080938 0.959681
7390 0.897373 0.0762311 0.969311
7391 0.90792 0.0723651 0.976744
7392 0.919839 0.0679311 0.985572
7393 0.923762 0.0668788 0.985781
7394 0.925679 0.0666726 0.98384
7395 0.926924 0.0667488 0.981187
7396 0.927492 0.067108 0.977827
7397 0.909474 0.0803925 0.920849
7398 0.909933 0.0807634 0.917598
7399 0.912459 0.0802815 0.916434
7400 0.917065 0.0789457 0.917344
7401 0.923761 0.0767545 0.920316
7402 0.930478 0.0745612 0.923268
7403 0.936517 0.0726508 0.925513
7404 0.941178 0.071309 0.926367
7405 0.940257 0.0722485 0.921727
7406 0.936524 0.0743311 0.914363
7407 0.845819 0.0799362 1.01559
7408 0.850211 0.0786153 1.01672
7409 0.852085 0.0784137 1.01482
7410 0.853959 0.0782121 1.01292
7411 0.853294 0.0791322 1.00802
7412 0.878657 0.0717374 1.01299
7413 0.885713 0.0692815 1.01699
7414 0.886331 0.0696392 1.01358
7415 0.883707 0.0714063 1.00649
7416 0.881064 0.0731754 0.999414
7417 0.87645 0.0757928 0.990157
7418 0.871157 0.0786955 0.980196
7419 0.867792 0.0807543 0.97246
7420 0.873588 0.0818277 0.955453
7421 0.879401 0.0799298 0.957925
7422 0.884567 0.0783136 0.95966
7423 0.893739 0.0749937 0.965695
7424 0.906276 0.0702513 0.975287
7425 0.916853 0.0663561 0.982686
7426 0.921439 0.0650143 0.983615
7427 0.923352 0.0648085 0.981678
7428 0.924593 0.0648871 0.97903
7429 0.923809 0.0658198 0.974252
7430 0.907335 0.0779856 0.922688
7431 0.906422 0.0789322 0.918042
7432 0.907565 0.0790213 0.915492
7433 0.911468 0.0779652 0.91572
7434 0.916071 0.0766216 0.916631
7435 0.922071 0.0747035 0.918914
7436 0.928783 0.0724967 0.921869
7437 0.936211 0.0700008 0.925492
7438 0.940173 0.0689382 0.925659
7439 0.937854 0.0704604 0.91965
7440 0.84048 0.0795424 1.00952
7441 0.848012 0.0768052 1.01443
7442 0.85241 0.0754757 1.01555
7443 0.853019 0.0758384 1.01215
7444 0.854257 0.0759194 1.0095
7445 0.883467 0.0674246 1.01475
7446 0.883436 0.0680703 1.0106
7447 0.881455 0.069568 1.00425
7448 0.878809 0.0713514 0.997185
7449 0.874843 0.073705 0.988667
7450 0.868247 0.0771979 0.977242
7451 0.879761 0.0770299 0.958626
7452 0.885591 0.0751181 0.96108
7453 0.893433 0.0723476 0.965674
7454 0.905966 0.0675737 0.975266
7455 0.913868 0.0647967 0.9798
7456 0.918448 0.0634476 0.980734
7457 0.920356 0.0632424 0.978803
7458 0.920919 0.0636101 0.975448
7459 0.920129 0.0645514 0.970678
7460 0.904975 0.0762446 0.920574
7461 0.905434 0.0766234 0.917325
7462 0.907265 0.0764265 0.915471
7463 0.910477 0.0756528 0.915005
7464 0.914386 0.07459 0.915226
7465 0.918996 0.0732376 0.916129
7466 0.925007 0.0713065 0.9184
7467 0.933121 0.0685066 0.922718
7468 0.935683 0.068017 0.921518
7469 0.846445 0.074723 1.0129
7470 0.851471 0.0731019 1.01478
7471 0.853978 0.0726161 1.01363
7472 0.855219 0.0726987 1.01098
7473 0.8501 0.0756265 1.00085
7474 0.881222 0.0655795 1.01251
7475 0.880542 0.0665171 1.00763
7476 0.879851 0.0674559 1.00276
7477 0.877852 0.0689676 0.996428
7478 0.873237 0.071625 0.987177
7479 0.86599 0.07543 0.975022
7480 0.881446 0.0735513 0.960771
7481 0.887278 0.0716273 0.96322
7482 0.895787 0.068551 0.968529
7483 0.903658 0.0657594 0.973092
7484 0.911553 0.0629652 0.97763
7485 0.916797 0.0613206 0.979283
7486 0.919373 0.0608275 0.978068
7487 0.919935 0.0611992 0.974715
7488 0.916451 0.0633027 0.967104
7489 0.903526 0.0735533 0.923109
7490 0.902617 0.0745155 0.91846
7491 0.905822 0.0737386 0.918001
7492 0.906965 0.0738316 0.915451
7493 0.909487 0.0733443 0.914291
7494 0.913393 0.0722758 0.914513
7495 0.917309 0.0712063 0.914727
7496 0.921232 0.070136 0.914932
7497 0.925164 0.0690647 0.915129
7498 0.84927 0.071304 1.0125
7499 0.853038 0.0702443 1.01286
7500 0.856181 0.0694701 1.01246
7501 0.853609 0.0712735 1.00532
7502 0.878335 0.0640337 1.00952
7503 0.877005 0.0652672 1.00391
7504 0.877601 0.0656393 1.00052
7505 0.875599 0.0671633 0.994199
7506 0.872281 0.0692649 0.986422
7507 0.862433 0.0742501 0.971336
7508 0.882466 0.0703503 0.962194
7509 0.889627 0.0678352 0.966081
7510 0.896145 0.0656074 0.969227
7511 0.903349 0.0630878 0.973071
7512 0.90924 0.0611455 0.97546
7513 0.915147 0.0592014 0.977832
7514 0.91772 0.0587066 0.97662
7515 0.916936 0.0596633 0.971846
7516 0.913449 0.0617832 0.96424
7517 0.903194 0.0668121 0.949566
7518 0.903028 0.0674842 0.945558
7519 0.908272 0.0658296 0.94721
7520 0.910815 0.065338 0.946027
7521 0.913361 0.064846 0.944842
7522 0.912502 0.0658108 0.940144
7523 0.908901 0.0679429 0.932654
7524 0.905962 0.0697858 0.925886
7525 0.907117 0.0698796 0.923324
7526 0.907583 0.0702658 0.92007
7527 0.908042 0.0706525 0.91682
7528 0.909876 0.0704552 0.914964
7529 0.913093 0.0696731 0.914493
7530 0.915622 0.0691829 0.913324
7531 0.91746 0.0689852 0.911464
7532 0.917212 0.0696661 0.907539
7533 0.84707 0.069518 1.01022
7534 0.850833 0.0684528 1.01058
7535 0.854605 0.0673868 1.01094
7536 0.854574 0.0680505 1.0068
7537 0.874806 0.0627929 1.0058
7538 0.875405 0.0631686 1.00241
7539 0.876645 0.0632553 0.999765
7540 0.875939 0.0642116 0.994913
7541 0.872625 0.0663289 0.987135
7542 0.863432 0.0710593 0.972782
7543 0.881501 0.0680152 0.961451
7544 0.888659 0.0654845 0.96534
7545 0.896503 0.0626599 0.969925
7546 0.902374 0.0607078 0.972332
7547 0.908262 0.0587539 0.974722
7548 0.912829 0.0573822 0.975666
7549 0.915397 0.0568858 0.974459
7550 0.915954 0.0572662 0.971112
7551 0.911794 0.0596945 0.962798
7552 0.905586 0.0630033 0.952381
7553 0.906102 0.0633881 0.949076
7554 0.909321 0.0626016 0.948601
7555 0.913223 0.0615216 0.948826
7556 0.917134 0.0604406 0.949042
7557 0.916285 0.0614123 0.944336
7558 0.914059 0.0629723 0.938239
7559 0.911817 0.0645341 0.932158
7560 0.908872 0.0663915 0.925397
7561 0.908655 0.0670751 0.921442
7562 0.909118 0.0674655 0.91819
7563 0.909576 0.0678564 0.914944
7564 0.912101 0.0673647 0.91378
7565 0.913244 0.0674619 0.911231
7566 0.91369 0.067854 0.907996
7567 0.907874 0.0709007 0.898574
7568 0.842978 0.0686136 1.00568
7569 0.849895 0.0660929 1.00981
7570 0.853031 0.0653114 1.00942
7571 0.854267 0.0654005 1.00678
7572 0.864259 0.0641036 0.998054
7573 0.871922 0.0612805 1.00282
7574 0.873161 0.0613693 1.00017
7575 0.875044 0.0611668 0.99827
7576 0.874336 0.0621313 0.993421
7577 0.869722 0.0648484 0.984176
7578 0.87789 0.066857 0.957821
7579 0.88769 0.0631378 0.964598
7580 0.896196 0.060002 0.969904
7581 0.902066 0.058038 0.972311
7582 0.906618 0.05666 0.973269
7583 0.911182 0.0552808 0.974215
7584 0.913746 0.0547828 0.97301
7585 0.913629 0.0554617 0.968955
7586 0.911485 0.0570248 0.962777
7587 0.908651 0.0588843 0.955906
7588 0.908499 0.0595669 0.951886
7589 0.911722 0.058776 0.951406
7590 0.914952 0.0579845 0.95092
7591 0.916148 0.0580779 0.948318
7592 0.917341 0.0581716 0.945719
7593 0.917166 0.0588566 0.941721
7594 0.913565 0.0610208 0.934235
7595 0.911996 0.0622999 0.928866
7596 0.9111 0.0632846 0.924207
7597 0.910193 0.0642706 0.919559
7598 0.909965 0.0649614 0.915617
7599 0.9118 0.064764 0.913759
7600 0.911559 0.0654562 0.909829
7601 0.910616 0.066446 0.905218
7602 0.84706 0.0646132 1.00678
7603 0.85019 0.0638283 1.0064
7604 0.851421 0.06392 1.00376
7605 0.848195 0.0660597 0.995897
7606 0.851758 0.067021 0.983945
7607 0.867111 0.0606637 0.997619
7608 0.870919 0.0595819 0.997938
7609 0.872797 0.0593798 0.996037
7610 0.873381 0.0597652 0.992664
7611 0.866822 0.0633838 0.981217
7612 0.880758 0.0634533 0.957374
7613 0.895888 0.0573441 0.969883
7614 0.901091 0.055664 0.971572
7615 0.904975 0.054574 0.971815
7616 0.908866 0.0534832 0.97205
7617 0.912096 0.0526876 0.971562
7618 0.912648 0.0530764 0.968222
7619 0.913194 0.0534658 0.964887
7620 0.910365 0.0553387 0.958012
7621 0.910893 0.0557301 0.954695
7622 0.914122 0.0549346 0.95421
7623 0.916 0.0547325 0.952308
7624 0.918558 0.0542333 0.951111
7625 0.920438 0.0540311 0.949208
7626 0.918907 0.0553162 0.943802
7627 0.915995 0.057198 0.937012
7628 0.914433 0.0584864 0.931637
7629 0.911484 0.0603722 0.924883
7630 0.91058 0.0613658 0.920234
7631 0.908975 0.0626588 0.914902
7632 0.909428 0.0630583 0.911662
7633 0.907799 0.0643539 0.906354
7634 0.903384 0.0668456 0.898303
7635 0.843595 0.0634433 1.00301
7636 0.847985 0.0620668 1.00413
7637 0.849846 0.0618666 1.00224
7638 0.849164 0.0628443 0.997371
7639 0.84082 0.067359 0.983561
7640 0.852097 0.0641114 0.984665
7641 0.862303 0.0600745 0.992417
7642 0.866745 0.0586924 0.993485
7643 0.869261 0.0581957 0.992329
7644 0.868543 0.0591771 0.987492
7645 0.855492 0.0657809 0.968711
7646 0.889606 0.0573636 0.963391
7647 0.898787 0.0538892 0.969398
7648 0.903999 0.0521982 0.971078
7649 0.90722 0.0513995 0.970599
7650 0.909778 0.0508983 0.969401
7651 0.910997 0.0509933 0.966777
7652 0.91154 0.051387 0.963445
7653 0.912078 0.0517812 0.960118
7654 0.911936 0.0524748 0.95609
7655 0.914491 0.0519739 0.954895
7656 0.91637 0.0517717 0.952992
7657 0.91825 0.0515695 0.95109
7658 0.918769 0.0519658 0.947783
7659 0.9186 0.0526622 0.943781
7660 0.916373 0.0542583 0.93769
7661 0.916183 0.0549569 0.933709
7662 0.91324 0.056856 0.926951
7663 0.910966 0.0584571 0.920908
7664 0.906608 0.0609606 0.912801
7665 0.905676 0.0619651 0.90818
7666 0.901275 0.0644732 0.900117
7667 0.845781 0.0603172 1.00186
7668 0.848273 0.059821 1.00073
7669 0.850131 0.0596211 0.998844
7670 0.848804 0.0609042 0.993234
7671 0.849229 0.0626831 0.981679
7672 0.860712 0.0580268 0.990916
7673 0.863862 0.0572318 0.990509
7674 0.866372 0.0567337 0.989359
7675 0.865003 0.0580214 0.983792
7676 0.883328 0.0574186 0.9569
7677 0.895154 0.0527254 0.96579
7678 0.901024 0.0507255 0.968192
7679 0.904908 0.0496236 0.968434
7680 0.907461 0.0491209 0.96724
7681 0.908676 0.0492183 0.96462
7682 0.911231 0.0487153 0.963424
7683 0.91177 0.0491135 0.960097
7684 0.912303 0.0495123 0.956776
7685 0.913507 0.0496109 0.954167
7686 0.916063 0.0491079 0.952971
7687 0.916584 0.0495079 0.949662
7688 0.91642 0.0502097 0.945656
7689 0.91693 0.0506111 0.942359
7690 0.916067 0.0516162 0.937669
7691 0.915194 0.0526224 0.932991
7692 0.912251 0.0545354 0.926234
7693 0.907228 0.0573565 0.917412
7694 0.897355 0.0622957 0.903764
7695 0.889506 0.066333 0.892239
7696 0.844843 0.057983 1.00109
7697 0.850505 0.0559936 1.0037
7698 0.853005 0.0554946 1.00256
7699 0.854234 0.0555925 0.999924
7700 0.850991 0.0577818 0.992083
7701 0.849646 0.0590769 0.986493
7702 0.855339 0.0570841 0.989073
7703 0.861049 0.0550894 0.991635
7704 0.862912 0.054889 0.98975
7705 0.863485 0.0552876 0.98639
7706 0.859524 0.0577842 0.977884
7707 0.892853 0.0509781 0.963616
7708 0.899384 0.0486652 0.966739
7709 0.903264 0.0475576 0.966983
7710 0.905814 0.0470533 0.965792
7711 0.907697 0.0468507 0.963887
7712 0.910251 0.0463459 0.962692
7713 0.910789 0.0467482 0.959367
7714 0.911321 0.0471511 0.956048
7715 0.913199 0.0469491 0.954146
7716 0.913723 0.0473529 0.950835
7717 0.913562 0.0480603 0.946827
