# index x y z
32252 1.28159 -0.10784 0.679148
32253 1.28269 -0.107659 0.676662
32254 1.28557 -0.108267 0.675123
32255 1.28846 -0.108876 0.673581
32256 1.29045 -0.10909 0.671567
32257 1.28883 -0.107724 0.667682
32258 1.28991 -0.107542 0.665207
32259 1.28917 -0.106569 0.661805
32260 1.28933 -0.105991 0.658875
32261 1.29313 -0.106995 0.6578
32262 1.2942 -0.106812 0.655337
32263 1.29526 -0.106629 0.652876
32264 1.30089 -0.108426 0.652709
32265 1.30013 -0.10745 0.649333
32266 1.30302 -0.108059 0.647787
32267 1.30683 -0.109065 0.646693
32268 1.30698 -0.108485 0.643782
32269 1.30988 -0.109094 0.642231
32270 1.30817 -0.107719 0.638428
32271 1.31199 -0.108726 0.637327
32272 1.30935 -0.106952 0.633092
32273 1.31039 -0.106767 0.630652
32274 1.31329 -0.107376 0.629103
32275 1.31711 -0.108384 0.627994
32276 1.32095 -0.109392 0.62688
32277 1.32199 -0.109206 0.62444
32278 1.32303 -0.10902 0.622004
32279 1.3222 -0.108038 0.618696
32280 1.32324 -0.107851 0.616268
32281 1.32146 -0.106468 0.61254
32282 1.32623 -0.107875 0.611852
32283 1.32538 -0.10689 0.608569
32284 1.33111 -0.108697 0.608302
32285 1.32554 -0.105715 0.602883
32286 1.32655 -0.105526 0.600476
32287 1.32284 -0.103339 0.595943
32288 1.32857 -0.105147 0.59567
32289 1.32957 -0.104958 0.593272
32290 1.33722 -0.107567 0.593826
32291 1.34013 -0.108178 0.592263
32292 1.34304 -0.108789 0.590698
32293 1.34405 -0.1086 0.588295
32294 1.34887 -0.110012 0.587558
32295 1.34701 -0.108621 0.583912
32296 1.34993 -0.109232 0.582342
32297 1.34997 -0.108641 0.579535
32298 1.35481 -0.110055 0.578784
32299 1.35389 -0.109062 0.575572
32300 1.35873 -0.110477 0.574812
32301 1.35973 -0.110287 0.572421
32302 1.36555 -0.112105 0.572055
32303 1.36462 -0.111111 0.568855
32304 1.36755 -0.111724 0.567271
32305 1.37242 -0.113141 0.566485
32306 1.37536 -0.113756 0.564893
32307 1.37538 -0.113162 0.562105
32308 1.3754 -0.112568 0.559323
32309 1.37736 -0.11278 0.557336
32310 1.37542 -0.111379 0.553776
32311 1.37542 -0.110783 0.551011
32312 1.37836 -0.111397 0.549422
32313 1.38129 -0.112011 0.547832
32314 1.3862 -0.113432 0.547013
32315 1.39308 -0.115661 0.546959
32316 1.39702 -0.116681 0.545736
32317 1.39702 -0.116085 0.542973
32318 1.39701 -0.115488 0.540217
32319 1.39601 -0.114487 0.537085
32320 1.39401 -0.11308 0.533582
32321 1.391 -0.111268 0.529713
32322 1.39196 -0.111072 0.527364
32323 1.39391 -0.111282 0.525392
32324 1.39386 -0.110681 0.522673
32325 1.39082 -0.108865 0.518844
32326 1.39076 -0.108262 0.51614
32327 0.487943 -0.00372883 1.38261
32328 0.493892 -0.006168 1.38488
32329 0.495788 -0.006372 1.38296
32330 0.49732 -0.00623689 1.38002
32331 0.499215 -0.00644074 1.37811
32332 0.50111 -0.00664459 1.37619
32333 0.503374 -0.007188 1.37528
32334 0.508654 -0.00895554 1.37546
32335 0.509063 -0.0078 1.36952
32336 0.513207 -0.0100451 1.37362
32337 0.515112 -0.01025 1.37169
32338 0.518527 -0.0118168 1.37376
32339 0.518543 -0.0103191 1.36683
32340 0.520447 -0.0105239 1.36491
32341 0.523113 -0.0114105 1.36497
32342 0.525019 -0.0116156 1.36304
32343 0.528078 -0.0128442 1.36409
32344 0.529989 -0.0130497 1.36216
32345 0.533448 -0.0146214 1.36418
32346 0.535752 -0.0151691 1.36323
32347 0.5365 -0.0143499 1.35833
32348 0.538804 -0.0148976 1.35738
32349 0.541111 -0.0154457 1.35643
32350 0.54421 -0.0166786 1.35744
32351 0.54613 -0.0168852 1.35549
32352 0.54924 -0.0181194 1.35649
32353 0.552359 -0.0193546 1.35748
32354 0.553888 -0.0192192 1.35455
32355 0.555815 -0.0194265 1.3526
32356 0.55734 -0.0192906 1.34967
32357 0.558054 -0.0184677 1.34481
32358 0.559975 -0.0186744 1.34286
32359 0.560677 -0.0178503 1.33801
32360 0.563411 -0.0187441 1.338
32361 0.564921 -0.0186067 1.33509
32362 0.56684 -0.0188131 1.33315
32363 0.569171 -0.0193637 1.33217
32364 0.571091 -0.0195702 1.33023
32365 0.573841 -0.0204658 1.33021
32366 0.575347 -0.020328 1.3273
32367 0.576851 -0.0201899 1.3244
32368 0.578771 -0.0203964 1.32246
32369 0.581532 -0.0212932 1.32242
32370 0.583455 -0.0215 1.32048
32371 0.584532 -0.021016 1.31662
32372 0.586876 -0.0215681 1.31563
32373 0.590076 -0.0228119 1.31654
32374 0.592002 -0.0230191 1.31459
32375 0.595214 -0.0242643 1.31549
32376 0.597144 -0.0244719 1.31353
32377 0.598642 -0.0243331 1.31063
32378 0.600137 -0.0241941 1.30774
32379 0.602933 -0.0250946 1.30767
32380 0.605299 -0.025649 1.30666
32381 0.607667 -0.0262036 1.30564
32382 0.607846 -0.0250233 1.29994
32383 0.610652 -0.025925 1.29986
32384 0.609934 -0.0240484 1.29229
32385 0.612741 -0.0249501 1.29222
32386 0.614665 -0.0251571 1.29027
32387 0.620154 -0.0281465 1.29577
32388 0.621642 -0.0280068 1.29288
32389 0.624921 -0.0292592 1.29371
32390 0.629108 -0.0312089 1.29638
32391 0.631955 -0.032115 1.29626
32392 0.632998 -0.0316274 1.29244
32393 0.634035 -0.0311392 1.28863
32394 0.634157 -0.0299527 1.28298
32395 0.634724 -0.029114 1.27826
32396 0.636656 -0.0293219 1.2763
32397 0.639508 -0.0302284 1.27618
32398 0.642365 -0.0311355 1.27605
32399 0.645227 -0.0320432 1.27592
32400 0.647632 -0.0326017 1.27487
32401 0.650969 -0.0338604 1.27563
32402 0.653382 -0.0344198 1.27457
32403 0.656733 -0.03568 1.27533
32404 0.657278 -0.0348389 1.27063
32405 0.66252 -0.0375019 1.275
32406 0.661646 -0.0356086 1.26759
32407 0.662175 -0.0347659 1.26291
32408 0.66412 -0.0349751 1.26094
32409 0.666065 -0.0351844 1.25897
32410 0.668488 -0.0357448 1.2579
32411 0.669477 -0.0352514 1.25414
32412 0.673822 -0.0372182 1.25665
32413 0.676254 -0.0377798 1.25557
32414 0.678689 -0.0383416 1.25449
32415 0.681127 -0.0389037 1.2534
32416 0.683082 -0.039114 1.25142
32417 0.685524 -0.0396765 1.25033
32418 0.688457 -0.0405919 1.25013
32419 0.692376 -0.042213 1.25169
32420 0.695324 -0.0431298 1.25147
32421 0.697784 -0.0436943 1.25036
32422 0.698764 -0.0432 1.2466
32423 0.700235 -0.0430583 1.24373
32424 0.701702 -0.0429163 1.24087
32425 0.703167 -0.042774 1.238
32426 0.705129 -0.042985 1.23601
32427 0.709095 -0.0446112 1.23753
32428 0.712068 -0.0455307 1.23728
32429 0.712526 -0.0446804 1.23267
32430 0.714998 -0.045246 1.23155
32431 0.715952 -0.0447489 1.22782
32432 0.720457 -0.0467329 1.23017
32433 0.721409 -0.0462356 1.22645
32434 0.724911 -0.0475119 1.22705
32435 0.725859 -0.0470142 1.22332
32436 0.727315 -0.046871 1.22047
32437 0.727739 -0.0460169 1.21589
32438 0.729187 -0.0458728 1.21305
32439 0.732704 -0.0471507 1.21363
32440 0.73571 -0.0480738 1.21335
32441 0.7382 -0.0486416 1.21221
32442 0.741216 -0.0495657 1.21193
32443 0.743714 -0.0501343 1.21078
32444 0.746739 -0.0510595 1.21048
32445 0.748717 -0.0512723 1.20848
32446 0.752279 -0.052555 1.20902
32447 0.754261 -0.0527683 1.20701
32448 0.757304 -0.0536954 1.2067
32449 0.75929 -0.053909 1.20469
32450 0.761275 -0.0541226 1.20268
32451 0.763795 -0.0546935 1.20151
32452 0.765246 -0.0545497 1.19866
32453 0.767232 -0.0547633 1.19665
32454 0.76814 -0.0542612 1.19297
32455 0.769582 -0.0541165 1.19012
32456 0.772647 -0.0550459 1.18979
32457 0.776259 -0.0563341 1.19027
32458 0.778247 -0.056548 1.18826
32459 0.780781 -0.0571204 1.18708
32460 0.784959 -0.0587693 1.18838
32461 0.788051 -0.0597017 1.18801
32462 0.790599 -0.0602756 1.18681
32463 0.792047 -0.0601316 1.18397
32464 0.793492 -0.0599871 1.18112
32465 0.794935 -0.0598424 1.17828
32466 0.795819 -0.0593378 1.17462
32467 0.798368 -0.0599119 1.17342
32468 0.799804 -0.0597664 1.17059
32469 0.803475 -0.061061 1.17102
32470 0.80435 -0.0605553 1.16737
32471 0.809155 -0.0625716 1.16941
32472 0.809465 -0.0617053 1.16496
32473 0.813722 -0.0633627 1.16617
32474 0.815157 -0.0632173 1.16334
32475 0.817158 -0.0634325 1.16131
32476 0.81802 -0.0629255 1.15768
32477 0.822872 -0.0649467 1.15968
32478 0.82316 -0.0640781 1.15524
32479 0.824014 -0.0635702 1.15161
32480 0.825437 -0.0634234 1.14879
32481 0.829163 -0.0647238 1.14916
32482 0.832318 -0.065663 1.14873
32483 0.83548 -0.0666029 1.1483
32484 0.836906 -0.0664564 1.14547
32485 0.838329 -0.0663096 1.14265
32486 0.842082 -0.0676129 1.143
32487 0.841752 -0.0663779 1.1378
32488 0.843168 -0.0662303 1.13499
32489 0.844581 -0.0660824 1.13218
32490 0.847169 -0.0666607 1.13094
32491 0.84976 -0.0672393 1.1297
32492 0.852354 -0.0678182 1.12845
32493 0.855543 -0.068761 1.12799
32494 0.859926 -0.0704321 1.12908
32495 0.860747 -0.0699206 1.12549
32496 0.86395 -0.0708649 1.12501
32497 0.865364 -0.070717 1.1222
32498 0.867974 -0.0712977 1.12094
32499 0.868783 -0.070785 1.11735
32500 0.869587 -0.0702717 1.11378
32501 0.869177 -0.0690281 1.10866
32502 0.868756 -0.0677833 1.10356
32503 0.867111 -0.065807 1.09694
32504 0.860583 -0.0609064 1.0842
32505 0.858283 -0.0585599 1.07685
32506 0.83397 -0.0430495 1.04205
32507 0.818721 -0.0330126 1.01879
32508 0.813829 -0.0291876 1.00854
32509 0.813212 -0.0279217 1.00364
32510 0.813817 -0.027387 1.00026
32511 0.815035 -0.0272181 0.997648
32512 0.816249 -0.0270488 0.995037
32513 0.817461 -0.0268793 0.992429
32514 0.816804 -0.0256091 0.987567
32515 0.817382 -0.0250715 0.984217
32516 0.81733 -0.0241663 0.980124
32517 0.818523 -0.0239947 0.977536
32518 0.818457 -0.023088 0.973457
32519 0.82027 -0.023283 0.971622
32520 0.822713 -0.0238457 0.970531
32521 0.824528 -0.0240409 0.968694
32522 0.822543 -0.0220281 0.962412
32523 0.824349 -0.0222224 0.960584
32524 0.824883 -0.0216801 0.95728
32525 0.826687 -0.021874 0.955455
32526 0.829129 -0.0224366 0.954365
32527 0.831574 -0.0229995 0.953272
32528 0.83338 -0.0231938 0.951444
32529 0.835186 -0.023388 0.949616
32530 0.836347 -0.0232131 0.947058
32531 0.837506 -0.0230379 0.944503
32532 0.839957 -0.0236014 0.943405
32533 0.841762 -0.0237955 0.941578
32534 0.844216 -0.0243594 0.940476
32535 0.846022 -0.0245537 0.938648
32536 0.847828 -0.024748 0.93682
32537 0.850288 -0.0253125 0.935711
32538 0.853407 -0.0262477 0.935319
32539 0.85456 -0.0260719 0.932769
32540 0.857686 -0.0270078 0.93237
32541 0.862136 -0.0286861 0.933393
32542 0.865936 -0.0299945 0.933691
32543 0.869082 -0.0309327 0.933271
32544 0.872234 -0.0318715 0.932844
32545 0.874726 -0.0324395 0.931704
32546 0.879221 -0.0341225 0.932681
32547 0.883727 -0.0358067 0.933648
32548 0.888244 -0.0374921 0.934603
32549 0.89143 -0.0384346 0.934142
32550 0.895966 -0.0401221 0.935077
32551 0.901188 -0.0421832 0.936702
32552 0.907097 -0.0446182 0.939011
32553 0.920463 -0.0511539 0.948973
32554 0.933877 -0.0576948 0.958887
32555 0.960919 -0.0716994 0.982643
32556 0.969691 -0.0756418 0.987582
32557 0.978491 -0.0795873 0.992493
32558 0.985953 -0.082789 0.995995
32559 0.991382 -0.0848724 0.997408
32560 0.993395 -0.085089 0.995371
32561 0.996784 -0.0860532 0.994705
32562 0.998111 -0.0858961 0.99198
32563 1.00151 -0.0868611 0.991307
32564 1.00283 -0.0867038 0.988583
32565 1.00554 -0.0872951 0.987223
32566 1.00825 -0.0878867 0.98586
32567 1.01097 -0.0884786 0.984494
32568 1.01438 -0.0894457 0.983802
32569 1.0178 -0.0904133 0.983104
32570 1.01983 -0.0906312 0.981054
32571 1.02045 -0.0900985 0.977659
32572 1.02458 -0.0914425 0.977623
32573 1.02661 -0.0916605 0.975571
32574 1.02864 -0.0918786 0.97352
32575 1.03208 -0.0928485 0.9728
32576 1.03411 -0.0930669 0.970746
32577 1.03401 -0.0921566 0.966701
32578 1.03674 -0.0927508 0.965312
32579 1.03948 -0.0933454 0.963921
32580 1.04294 -0.094317 0.963187
32581 1.0464 -0.0952891 0.962446
32582 1.04915 -0.0958849 0.961044
32583 1.05119 -0.0961039 0.958984
32584 1.0525 -0.0959456 0.95627
32585 1.05454 -0.0961644 0.954211
32586 1.05585 -0.0960056 0.951501
32587 1.05788 -0.0962242 0.949444
32588 1.05847 -0.0956872 0.94609
32589 1.06195 -0.0966616 0.945329
32590 1.06107 -0.0953675 0.940691
32591 1.06383 -0.0959639 0.939283
32592 1.06586 -0.0961821 0.93723
32593 1.07008 -0.0975362 0.937099
32594 1.07211 -0.0977548 0.935042
32595 1.07561 -0.0987313 0.934261
32596 1.07397 -0.097055 0.929017
32597 1.07674 -0.0976524 0.927599
32598 1.07581 -0.0963533 0.923009
32599 1.07561 -0.0954325 0.919062
32600 1.07838 -0.0960295 0.917648
32601 1.08114 -0.0966268 0.916232
32602 1.08689 -0.0987442 0.917326
32603 1.08668 -0.0978222 0.913391
32604 1.09095 -0.0991809 0.913217
32605 1.09073 -0.098258 0.90929
32606 1.09276 -0.0984759 0.907239
32607 1.09704 -0.099836 0.907053
32608 1.09907 -0.100054 0.904998
32609 1.10109 -0.100273 0.902944
32610 1.10388 -0.100872 0.901506
32611 1.10818 -0.102235 0.901297
32612 1.11098 -0.102835 0.899851
32613 1.11301 -0.103054 0.897789
32614 1.11201 -0.101746 0.893282
32615 1.1148 -0.102347 0.891836
32616 1.11301 -0.100655 0.886735
32617 1.11427 -0.100491 0.884078
32618 1.114 -0.0995614 0.880211
32619 1.11525 -0.0993962 0.877562
32620 1.11573 -0.0988481 0.874313
32621 1.11697 -0.0986821 0.871671
32622 1.12053 -0.0996647 0.870832
32623 1.12332 -0.100265 0.869389
32624 1.12534 -0.100482 0.867346
32625 1.12581 -0.0999324 0.86411
32626 1.12938 -0.100916 0.863259
32627 1.12906 -0.0999824 0.859436
32628 1.13498 -0.102118 0.860356
32629 1.137 -0.102336 0.858309
32630 1.13824 -0.102169 0.855674
32631 1.14105 -0.102771 0.854217
32632 1.14228 -0.102604 0.851585
32633 1.14509 -0.103206 0.850125
32634 1.14395 -0.101884 0.845745
32635 1.14755 -0.102871 0.844869
32636 1.14957 -0.103088 0.842825
32637 1.1508 -0.10292 0.840203
32638 1.15202 -0.102752 0.837583
32639 1.15483 -0.103354 0.836119
32640 1.15605 -0.103185 0.833502
32641 1.15727 -0.103016 0.830888
32642 1.15688 -0.102075 0.827133
32643 1.15809 -0.101905 0.824527
32644 1.1593 -0.101735 0.821925
32645 1.16211 -0.102338 0.82046
32646 1.16412 -0.102554 0.818427
32647 1.16693 -0.103157 0.816958
32648 1.16571 -0.101825 0.812669
32649 1.17096 -0.103589 0.812889
32650 1.1754 -0.104967 0.812536
32651 1.17579 -0.104409 0.809378
32652 1.17699 -0.104238 0.806784
32653 1.17655 -0.103291 0.803079
32654 1.18019 -0.104283 0.802159
32655 1.17893 -0.102947 0.79791
32656 1.18503 -0.105103 0.798644
32657 1.18704 -0.105319 0.796609
32658 1.19069 -0.106312 0.795673
32659 1.19271 -0.106529 0.793636
32660 1.1939 -0.106357 0.791051
32661 1.19591 -0.106573 0.789015
32662 1.19792 -0.106789 0.786979
32663 1.1991 -0.106617 0.7844
32664 1.19945 -0.106055 0.781283
32665 1.20312 -0.107049 0.78033
32666 1.20263 -0.106097 0.77668
32667 1.20547 -0.106702 0.775186
32668 1.20414 -0.105359 0.771013
32669 1.20698 -0.105964 0.76952
32670 1.20982 -0.10657 0.768025
32671 1.20762 -0.104834 0.76334
32672 1.21046 -0.10544 0.761847
32673 1.21078 -0.104874 0.758767
32674 1.21362 -0.105479 0.757273
32675 1.21223 -0.10413 0.753148
32676 1.21676 -0.105518 0.752704
32677 1.22131 -0.106906 0.752252
32678 1.22331 -0.107121 0.750227
32679 1.22701 -0.10812 0.749241
32680 1.22731 -0.107552 0.746176
32681 1.2276 -0.106984 0.743117
32682 1.22361 -0.104455 0.737485
32683 1.22646 -0.105061 0.735987
32684 1.22759 -0.104883 0.73346
32685 1.23129 -0.105881 0.732471
32686 1.23501 -0.106881 0.731476
32687 1.23614 -0.106702 0.728949
32688 1.2364 -0.106131 0.725918
32689 1.23926 -0.106738 0.72441
32690 1.24038 -0.106559 0.72189
32691 1.2415 -0.10638 0.719373
32692 1.24175 -0.105807 0.716358
32693 1.24461 -0.106414 0.714848
32694 1.24834 -0.107415 0.713835
32695 1.24946 -0.107235 0.711324
32696 1.25232 -0.107843 0.709807
32697 1.25606 -0.108845 0.708783
32698 1.2563 -0.108271 0.70578
32699 1.25741 -0.108091 0.703274
32700 1.25676 -0.107121 0.699791
32701 1.25786 -0.106939 0.697293
32702 1.25984 -0.107153 0.695287
32703 1.26271 -0.107761 0.693766
32704 1.25849 -0.105208 0.688364
32705 1.26579 -0.107792 0.689266
32706 1.26777 -0.108006 0.687259
32707 1.26975 -0.108219 0.685253
32708 1.26639 -0.106057 0.680371
32709 1.26836 -0.10627 0.678373
32710 1.26586 -0.104502 0.673993
32711 1.27052 -0.105902 0.673426
32712 1.27069 -0.105321 0.670484
32713 1.27895 -0.108309 0.671796
32714 1.28183 -0.108919 0.670264
32715 1.28291 -0.108735 0.667791
32716 1.28128 -0.107359 0.663917
32717 1.28144 -0.106777 0.660987
32718 1.28069 -0.105797 0.657598
32719 1.27903 -0.104419 0.653753
32720 1.28008 -0.104232 0.651307
32721 1.28386 -0.105238 0.650245
32722 1.28582 -0.105449 0.64826
32723 1.28961 -0.106457 0.64719
32724 1.29249 -0.107066 0.645658
32725 1.29995 -0.109668 0.6464
32726 1.29917 -0.108685 0.64304
32727 1.29747 -0.107302 0.639236
32728 1.29944 -0.107513 0.637248
32729 1.29587 -0.105331 0.632562
32730 1.30244 -0.107537 0.632823
32731 1.30348 -0.107349 0.630389
32732 1.30267 -0.106362 0.627067
32733 1.3074 -0.107771 0.626417
32734 1.30658 -0.106783 0.623104
32735 1.31133 -0.108193 0.622446
32736 1.31236 -0.108004 0.620021
32737 1.31339 -0.107815 0.617598
32738 1.31161 -0.106424 0.613868
32739 1.31263 -0.106234 0.611455
32740 1.31271 -0.105643 0.608611
32741 1.31747 -0.107055 0.607936
32742 1.31473 -0.10526 0.603802
32743 1.31668 -0.10547 0.601832
32744 1.31486 -0.104074 0.598148
32745 1.31963 -0.105487 0.597465
32746 1.31874 -0.104492 0.594219
32747 1.32257 -0.105504 0.593103
32748 1.32452 -0.105713 0.591136
32749 1.3312 -0.107932 0.591275
32750 1.33505 -0.108946 0.590141
32751 1.33606 -0.108754 0.587745
32752 1.33991 -0.109768 0.586604
32753 1.33901 -0.108771 0.583378
32754 1.33618 -0.106967 0.579331
32755 1.33621 -0.106371 0.576538
32756 1.33911 -0.106983 0.574985
32757 1.34009 -0.106788 0.572609
32758 1.34588 -0.10861 0.572279
32759 1.3459 -0.108013 0.569495
32760 1.35073 -0.109433 0.568745
32761 1.35268 -0.109642 0.566774
32762 1.35269 -0.109044 0.563996
32763 1.35464 -0.109253 0.562027
32764 1.36046 -0.111079 0.561659
32765 1.36144 -0.110885 0.559286
32766 1.36048 -0.109881 0.556121
32767 1.36632 -0.111709 0.555736
32768 1.36924 -0.112323 0.554156
32769 1.36533 -0.110104 0.549821
32770 1.36826 -0.110718 0.548245
32771 1.3702 -0.110927 0.546277
32772 1.37313 -0.111542 0.544697
32773 1.37704 -0.112562 0.543502
32774 1.38095 -0.113583 0.542302
32775 1.38389 -0.114199 0.540711
32776 1.38782 -0.115221 0.5395
32777 1.38681 -0.114213 0.536374
32778 1.38579 -0.113204 0.533257
32779 1.38675 -0.113007 0.530906
32780 1.38374 -0.111184 0.527046
32781 1.38568 -0.111392 0.525083
32782 1.38563 -0.110787 0.52237
32783 1.38657 -0.110589 0.520036
32784 1.38744 -0.109783 0.515006
32785 0.485479 -0.00436142 1.37648
32786 0.487359 -0.00456362 1.37457
32787 0.491482 -0.005309 1.37178
32788 0.495186 -0.00721686 1.37494
32789 0.49561 -0.00605494 1.36899
32790 0.499006 -0.00611842 1.36417
32791 0.502368 -0.00768756 1.36629
32792 0.50537 -0.00891607 1.3674
32793 0.506888 -0.00877745 1.36448
32794 0.510275 -0.0103493 1.36658
32795 0.511418 -0.00986854 1.36266
32796 0.512556 -0.00938721 1.35874
32797 0.515582 -0.0106183 1.35982
32798 0.515196 -0.00876546 1.35192
32799 0.518225 -0.00999696 1.353
32800 0.52088 -0.0108863 1.35308
32801 0.524693 -0.0128059 1.35613
32802 0.526206 -0.0126668 1.35321
32803 0.528491 -0.0132145 1.35228
32804 0.531167 -0.014106 1.35234
32805 0.533069 -0.0143106 1.35041
32806 0.535362 -0.0148592 1.34947
32807 0.53805 -0.0157521 1.34952
32808 0.539957 -0.0159572 1.34759
32809 0.543048 -0.0171954 1.3486
32810 0.545355 -0.0177454 1.34765
32811 0.549257 -0.0196745 1.35061
32812 0.550777 -0.019536 1.34769
32813 0.550289 -0.0176724 1.33989
32814 0.553405 -0.0189131 1.34088
32815 0.554107 -0.0180831 1.33603
32816 0.556826 -0.0189793 1.33604
32817 0.558331 -0.0188393 1.33313
32818 0.559426 -0.0183533 1.32926
32819 0.561334 -0.0185585 1.32733
32820 0.56242 -0.0180717 1.32347
32821 0.565149 -0.0189689 1.32347
32822 0.567883 -0.0198668 1.32346
32823 0.569794 -0.0200723 1.32153
32824 0.571704 -0.0202778 1.3196
32825 0.574032 -0.0208301 1.31862
32826 0.575944 -0.0210357 1.31669
32827 0.577435 -0.0208943 1.3138
32828 0.579345 -0.0210998 1.31186
32829 0.581679 -0.0216527 1.31088
32830 0.583166 -0.0215108 1.308
32831 0.585077 -0.0217162 1.30606
32832 0.586987 -0.0219217 1.30413
32833 0.589326 -0.0224752 1.30314
32834 0.592098 -0.0233771 1.3031
32835 0.594444 -0.0239314 1.30211
32836 0.59333 -0.0216985 1.29356
32837 0.596973 -0.0232978 1.2954
32838 0.599756 -0.0242009 1.29535
32839 0.602981 -0.0254535 1.29623
32840 0.604023 -0.0249618 1.29241
32841 0.60506 -0.0244696 1.2886
32842 0.606091 -0.0239767 1.28479
32843 0.607558 -0.0238327 1.28193
32844 0.609467 -0.0240381 1.27999
32845 0.613158 -0.0256425 1.28178
32846 0.615965 -0.0265483 1.28171
32847 0.620571 -0.028855 1.28533
32848 0.623396 -0.0297626 1.28524
32849 0.625775 -0.0303204 1.28421
32850 0.627705 -0.030528 1.28226
32851 0.628727 -0.0300343 1.27846
32852 0.629744 -0.0295399 1.27467
32853 0.629843 -0.028343 1.26904
32854 0.63222 -0.0289005 1.26802
32855 0.634599 -0.0294583 1.26699
32856 0.638823 -0.0314221 1.26962
32857 0.641676 -0.0323327 1.2695
32858 0.643607 -0.0325405 1.26754
32859 0.646932 -0.0338038 1.26832
32860 0.648402 -0.03366 1.26545
32861 0.652206 -0.0352767 1.26713
32862 0.653207 -0.0347807 1.26335
32863 0.655615 -0.0353415 1.2623
32864 0.657553 -0.03555 1.26034
32865 0.659018 -0.0354057 1.25747
32866 0.659531 -0.0345553 1.25281
32867 0.66194 -0.0351162 1.25175
32868 0.662919 -0.0346178 1.248
32869 0.66485 -0.0348256 1.24604
32870 0.668222 -0.0360938 1.24677
32871 0.67112 -0.0370094 1.2466
32872 0.674024 -0.0379255 1.24643
32873 0.675965 -0.0381343 1.24446
32874 0.678877 -0.0390513 1.24428
32875 0.680821 -0.0392604 1.24231
32876 0.683253 -0.0398239 1.24123
32877 0.685198 -0.0400331 1.23926
32878 0.689599 -0.0420159 1.24172
32879 0.691551 -0.0422259 1.23974
32880 0.695479 -0.0438559 1.24129
32881 0.69595 -0.043001 1.23667
32882 0.697904 -0.0432111 1.23469
32883 0.698363 -0.0423549 1.23008
32884 0.700812 -0.0429202 1.22899
32885 0.702261 -0.0427742 1.22614
32886 0.704713 -0.0433398 1.22504
32887 0.70616 -0.0431936 1.22219
32888 0.706594 -0.0423347 1.21761
32889 0.708539 -0.0425439 1.21564
32890 0.710992 -0.0431096 1.21454
32891 0.714976 -0.0447457 1.21603
32892 0.716417 -0.0445988 1.21319
32893 0.719904 -0.0458795 1.21381
32894 0.721859 -0.0460898 1.21183
32895 0.724328 -0.0466573 1.21071
32896 0.725769 -0.0465104 1.20787
32897 0.728759 -0.0474358 1.20761
32898 0.731235 -0.0480041 1.20648
32899 0.733715 -0.0485726 1.20535
32900 0.736718 -0.0494995 1.20508
32901 0.739205 -0.0500688 1.20394
32902 0.741694 -0.0506385 1.2028
32903 0.744186 -0.0512084 1.20166
32904 0.747208 -0.0521372 1.20137
32905 0.749707 -0.0527079 1.20022
32906 0.751678 -0.05292 1.19822
32907 0.754181 -0.0534911 1.19707
32908 0.756687 -0.0540625 1.19592
32909 0.758127 -0.0539156 1.19308
32910 0.760636 -0.0544873 1.19192
32911 0.76261 -0.0546996 1.18992
32912 0.762969 -0.0538327 1.18541
32913 0.765479 -0.0544045 1.18425
32914 0.767451 -0.0546166 1.18226
32915 0.76888 -0.0544684 1.17943
32916 0.771938 -0.0554011 1.1791
32917 0.773911 -0.0556134 1.1771
32918 0.777524 -0.0569077 1.17759
32919 0.778953 -0.0567595 1.17476
32920 0.783127 -0.058416 1.17606
32921 0.78621 -0.0593514 1.17571
32922 0.787089 -0.0588422 1.17205
32923 0.789071 -0.0590553 1.17005
32924 0.789387 -0.0581837 1.16558
32925 0.79192 -0.0587581 1.1644
32926 0.795014 -0.0596947 1.16403
32927 0.798114 -0.0606319 1.16366
32928 0.800659 -0.0612075 1.16246
32929 0.802645 -0.0614211 1.16045
32930 0.80632 -0.0627221 1.16088
32931 0.80718 -0.0622109 1.15724
32932 0.809167 -0.0624246 1.15523
32933 0.811154 -0.0626383 1.15322
32934 0.812003 -0.0621259 1.1496
32935 0.814557 -0.0627025 1.1484
32936 0.814827 -0.0618259 1.14398
32937 0.817955 -0.0627662 1.14358
32938 0.819939 -0.0629796 1.14157
32939 0.823651 -0.0642845 1.14195
32940 0.828526 -0.0663183 1.14393
32941 0.829942 -0.0661688 1.14111
32942 0.831936 -0.0663832 1.13909
32943 0.832767 -0.0658689 1.13549
32944 0.835341 -0.0664476 1.13427
32945 0.837333 -0.0666619 1.13225
32946 0.839326 -0.0668762 1.13023
32947 0.841318 -0.0670905 1.12822
32948 0.84331 -0.0673049 1.1262
32949 0.845303 -0.0675192 1.12418
32950 0.846704 -0.067368 1.12138
32951 0.84988 -0.0683135 1.12093
32952 0.852468 -0.0688937 1.11969
32953 0.854463 -0.0691083 1.11768
32954 0.857652 -0.0700551 1.11721
32955 0.85965 -0.07027 1.11519
32956 0.861049 -0.0701186 1.11239
32957 0.862444 -0.0699668 1.1096
32958 0.863837 -0.0698147 1.10681
32959 0.864019 -0.0689287 1.10248
32960 0.862983 -0.0673079 1.09662
32961 0.863146 -0.0664198 1.09231
32962 0.857829 -0.0622253 1.08111
32963 0.855525 -0.0598644 1.07377
32964 0.836102 -0.0472092 1.04508
32965 0.819641 -0.0363822 1.02029
32966 0.813527 -0.0318001 1.00852
